,Year,Predicted,Actual,Error,Country
14,2004,505.96644486078094,356.610457178727,149.35598768205392,United States
15,2005,551.8150239366769,433.852722233669,117.96230170300788,United States
16,2006,345.51112348691004,385.149253121641,-39.638129634730944,United States
17,2007,353.95212506553344,387.6689177579409,-33.716792692407466,United States
18,2008,253.209857735299,287.838454497101,-34.62859676180199,United States
19,2009,239.4829404835673,266.245326335585,-26.7623858520177,United States
20,2010,280.63181315098336,197.33262528041402,83.29918787056934,United States
21,2011,423.14014516756197,287.70808802358,135.43205714398198,United States
22,2012,314.7844747275203,416.892656085692,-102.10818135817169,United States
23,2013,286.3195108502068,254.981138296239,31.338372553967815,United States
24,2014,443.629805900734,318.713921549906,124.91588435082804,United States
25,2015,475.5333507872938,278.314968972197,197.2183818150968,United States
26,2016,628.0524123830937,327.229299220511,300.82311316258273,United States
27,2017,804.885899015514,353.9411548951561,450.94474412035794,United States
28,2018,869.5344890479901,493.19562704064697,376.3388620073431,United States
